term,label
http://purl.obolibrary.org/obo/DHBA_12671,rhombomere 4
http://purl.obolibrary.org/obo/DMBA_15694,"dorsomedial nucleus, terminal part"
http://purl.obolibrary.org/obo/HBA_4398,"anterodorsal nucleus of the thalamus, left"
http://purl.obolibrary.org/obo/HBA_265505222,"Meyer's loop of optic radiation , right"
http://purl.obolibrary.org/obo/DHBA_11184,layer IV of area V3
http://purl.obolibrary.org/obo/DMBA_15719,dorsal premammillary nucleus
http://purl.obolibrary.org/obo/DHBA_12413,peduncular nucleus
http://purl.obolibrary.org/obo/MBA_99,"Nucleus of the lateral lemniscus, ventral part"
http://purl.obolibrary.org/obo/DHBA_10765,layer IV of area 13m
http://purl.obolibrary.org/obo/HBA_4610,"paraventricular nucleus of the hypothalamus, right, descending division, forniceal part"
http://purl.obolibrary.org/obo/DHBA_12366,ventral tegmental decussation
http://purl.obolibrary.org/obo/DHBA_10242,intermediate superior temporal cortex (area 22i)
http://purl.obolibrary.org/obo/HBA_4563,"periventricular nucleus of the hypothalamus, right, preoptic part"
http://purl.obolibrary.org/obo/MBA_565,"posteromedial visual area, layer 5"
http://purl.obolibrary.org/obo/MBA_1044,Peripeduncular nucleus
http://purl.obolibrary.org/obo/DHBA_10195,medial orbital frontal cortex (area 14)
http://purl.obolibrary.org/obo/HBA_9013,"interpeduncular nucleus, left"
http://purl.obolibrary.org/obo/DMBA_16171,molecular layer of S
http://purl.obolibrary.org/obo/HBA_12895,CA4 field
http://purl.obolibrary.org/obo/DHBA_11532,dorsal part of caudal medial nucleus
http://purl.obolibrary.org/obo/MBA_801,"Visual areas, layer 1"
http://purl.obolibrary.org/obo/PBA_10058,CA1 region
http://purl.obolibrary.org/obo/HBA_265505474,"ponto-cerebellar tract, left"
http://purl.obolibrary.org/obo/DHBA_10360,scattered islands of Calleja
http://purl.obolibrary.org/obo/MBA_138,Lateral group of the dorsal thalamus
http://purl.obolibrary.org/obo/DMBA_111220602,mantle zone of JcP
http://purl.obolibrary.org/obo/DMBA_16771,lateral part of m2A
http://purl.obolibrary.org/obo/DMBA_17046,temporal muscle trigeminal motor cell group
http://purl.obolibrary.org/obo/DHBA_13278,MZ in parasubicular cortex
http://purl.obolibrary.org/obo/DHBA_12104,subfornical organ
http://purl.obolibrary.org/obo/HBA_9347,"dorsal longitudinal fasciculus, Left"
http://purl.obolibrary.org/obo/MBA_303,"Basolateral amygdalar nucleus, anterior part"
http://purl.obolibrary.org/obo/DMBA_15782,"lateral septal nucleus, intermedio-dorsal part"
http://purl.obolibrary.org/obo/DHBA_15552,p1 reticular formation
http://purl.obolibrary.org/obo/DHBA_12289,retrorubral field
http://purl.obolibrary.org/obo/DMBA_111220596,ventricular zone of PcP
http://purl.obolibrary.org/obo/DMBA_17797,descending trigeminal tract
http://purl.obolibrary.org/obo/MBA_488,"Orbital area, lateral part, layer 6b"
http://purl.obolibrary.org/obo/DMBA_126651814,"ventricles, r1 roof plate"
http://purl.obolibrary.org/obo/DHBA_11272,granular layer of caudal dentate gyrus
http://purl.obolibrary.org/obo/DMBA_15807,septopallidal part of the olfactory tuberculum
http://purl.obolibrary.org/obo/DHBA_13032,septofimbrial nucleus
http://purl.obolibrary.org/obo/DHBA_10502,lateral mammillary nucleus
http://purl.obolibrary.org/obo/DHBA_12454,nuclei of lateral lemniscus
http://purl.obolibrary.org/obo/HBA_4651,"periventricular nucleus of the hypothalamus, tuberal part, right"
http://purl.obolibrary.org/obo/DMBA_16274,ventral part of PHyB
http://purl.obolibrary.org/obo/MBA_653,Abducens nucleus
http://purl.obolibrary.org/obo/DMBA_16039,layer 4 of OCx
http://purl.obolibrary.org/obo/MBA_420,precommissural fornix diagonal band
http://purl.obolibrary.org/obo/HBA_9101,midbrain tectum
http://purl.obolibrary.org/obo/MBA_1083,epithalamus related
http://purl.obolibrary.org/obo/DHBA_12767,mesencephalic trigeminal tract
http://purl.obolibrary.org/obo/MBA_373,trigeminocerebellar tract
http://purl.obolibrary.org/obo/HBA_4717,"I-II, left, paravermis"
http://purl.obolibrary.org/obo/DHBA_10548,VZ in periallocortex
http://purl.obolibrary.org/obo/DHBA_12495,paralemniscal nucleus
http://purl.obolibrary.org/obo/DMBA_16204,septohippocampal nucleus
http://purl.obolibrary.org/obo/DMBA_16896,"substantia nigra reticulata, isthmic part"
http://purl.obolibrary.org/obo/HBA_265505038,"comb fibers, left"
http://purl.obolibrary.org/obo/HBA_265505622,decussation of medial lemniscus
http://purl.obolibrary.org/obo/DMBA_15853,mantle zone of Str
http://purl.obolibrary.org/obo/DMBA_126651578,"ventricles, preoptic roof plate"
http://purl.obolibrary.org/obo/HBA_12901,tail of the caudate nucleus
http://purl.obolibrary.org/obo/MBA_995,Paramedian reticular nucleus
http://purl.obolibrary.org/obo/DHBA_10589,optic tract
http://purl.obolibrary.org/obo/HBA_9603,"gigantocellular nucleus, ventral part, left"
http://purl.obolibrary.org/obo/DMBA_17087,r2 part of prepontine raphe nucleus
http://purl.obolibrary.org/obo/DHBA_10313,periallocortex
http://purl.obolibrary.org/obo/DMBA_111220768,superficial stratum of r5Lim
http://purl.obolibrary.org/obo/DMBA_16245,ventral entopeduncular nucleus
http://purl.obolibrary.org/obo/DMBA_16085,sublayer 6b of CCx
http://purl.obolibrary.org/obo/MBA_344,"Agranular insular area, posterior part, layer 5"
http://purl.obolibrary.org/obo/DHBA_11397,layer IIIb of laterorostral entorhinal cortex
http://purl.obolibrary.org/obo/DMBA_111220684,intermediate stratum of r3Co
http://purl.obolibrary.org/obo/DMBA_16321,superficial stratum of PThE
http://purl.obolibrary.org/obo/DMBA_126651902,"ventricles, r5 roof plate"
http://purl.obolibrary.org/obo/HBA_4293,globus pallidus
http://purl.obolibrary.org/obo/DHBA_12882,postolivary sulcus
http://purl.obolibrary.org/obo/DMBA_16867,mantle zone of isLim
http://purl.obolibrary.org/obo/MBA_182305701,"Primary somatosensory area, unassigned, layer 4"
http://purl.obolibrary.org/obo/DMBA_16634,p1 part of the pararubral nucleus
http://purl.obolibrary.org/obo/MBA_778,"Primary visual area, layer 5"
http://purl.obolibrary.org/obo/DHBA_11562,dorsal subdivision of BNSTl
http://purl.obolibrary.org/obo/DMBA_16595,CoPL part of the periaqueductal gray
http://purl.obolibrary.org/obo/MBA_10712,"Lobule III, Purkinje layer"
http://purl.obolibrary.org/obo/MBA_966,"Endopiriform nucleus, ventral part"
http://purl.obolibrary.org/obo/DMBA_16362,gemini nuclei
http://purl.obolibrary.org/obo/DMBA_112892359,intermediate stratum of r4F
http://purl.obolibrary.org/obo/MBA_694,"Agranular insular area, ventral part, layer 2/3"
http://purl.obolibrary.org/obo/MBA_70,midbrain related
http://purl.obolibrary.org/obo/DHBA_12608,subnucleus B of medial nucleus
http://purl.obolibrary.org/obo/MBA_461,"Primary somatosensory area, trunk, layer 6b"
http://purl.obolibrary.org/obo/DMBA_17351,r6 floor plate
http://purl.obolibrary.org/obo/MBA_703,Cortical subplate
http://purl.obolibrary.org/obo/DHBA_13306,outer portion of lateral ganglionic eminence
http://purl.obolibrary.org/obo/HBA_265504896,"intermediate nucleus of lateral lemniscus, right"
http://purl.obolibrary.org/obo/HBA_9093,"sublentiform nucleus, left"
http://purl.obolibrary.org/obo/HBA_4758,"VIIB, right, paravermis"
http://purl.obolibrary.org/obo/DHBA_11135,layer I of area 37
http://purl.obolibrary.org/obo/DHBA_13034,substantia innominata
http://purl.obolibrary.org/obo/DMBA_16984,intermediate part of r1B
http://purl.obolibrary.org/obo/PBA_128012264,hippocampal subplate of CA1
http://purl.obolibrary.org/obo/HBA_265505126,"internal medullary lamina of globus pallidus, left"
http://purl.obolibrary.org/obo/DHBA_12620,intermediate reticular nucleus
http://purl.obolibrary.org/obo/DMBA_126651666,"ventricles, prosomere 2"
http://purl.obolibrary.org/obo/HBA_9103,"inferior colliculus, left"
http://purl.obolibrary.org/obo/DHBA_12573,"spinal trigeminal nucleus, caudal part"
http://purl.obolibrary.org/obo/DHBA_10602,third ventricle
http://purl.obolibrary.org/obo/MBA_516,"Orbital area, layer 6b"
http://purl.obolibrary.org/obo/DMBA_17406,r7 part of the nucleus of Roller
http://purl.obolibrary.org/obo/DMBA_111220856,intermediate stratum of r8Lim
http://purl.obolibrary.org/obo/DHBA_11300,stratum oriens of rostral CA3
http://purl.obolibrary.org/obo/DMBA_16173,ventricular zone of PrS
http://purl.obolibrary.org/obo/DMBA_15595,"dorsomedial preoptic area, intermediate part"
http://purl.obolibrary.org/obo/DHBA_12071,superior occipitofrontal fasciculus
http://purl.obolibrary.org/obo/MBA_312782594,"Laterointermediate area, layer 6a"
http://purl.obolibrary.org/obo/DHBA_11485,layer VI of area 30
http://purl.obolibrary.org/obo/DHBA_12315,mesencephalic neuromere (mesomere)
http://purl.obolibrary.org/obo/DHBA_10667,transient cell columns in pons
http://purl.obolibrary.org/obo/HBA_4512,"reticular nucleus of thalamus, right"
http://purl.obolibrary.org/obo/DHBA_12970,SG in subgenual (subcallosal) cingulate cortex
http://purl.obolibrary.org/obo/HBA_265504587,"central nucleus, lateral division, left, capsular part"
http://purl.obolibrary.org/obo/HBA_4089,"postcentral gyrus, left, inferior lateral aspect of gyrus"
http://purl.obolibrary.org/obo/DMBA_16722,intermediate stratum of m1Lim
http://purl.obolibrary.org/obo/MBA_866,ventral spinocerebellar tract
http://purl.obolibrary.org/obo/DHBA_13229,lateral olfactory gyrus
http://purl.obolibrary.org/obo/DHBA_11650,outer CP in dorsomedial frontal cortex
http://purl.obolibrary.org/obo/DHBA_12356,cerebellothalamic tract
http://purl.obolibrary.org/obo/DMBA_16675,central layers of TG
http://purl.obolibrary.org/obo/HBA_4553,"intermediate hypothalamic nuclei, left"
http://purl.obolibrary.org/obo/DHBA_267499135,layer III of area V6
http://purl.obolibrary.org/obo/DMBA_17134,mantle zone of r3BI
http://purl.obolibrary.org/obo/DHBA_10560,hippocampal commissure
http://purl.obolibrary.org/obo/HBA_4254,"CA1 field, left"
http://purl.obolibrary.org/obo/DMBA_16417,oval paracentral nucleus
http://purl.obolibrary.org/obo/DHBA_11628,MZ in temporal polar cortex
http://purl.obolibrary.org/obo/DMBA_16840,molecular layer of CbVCx
http://purl.obolibrary.org/obo/DMBA_17329,ventricular zone of r6BI
http://purl.obolibrary.org/obo/PBA_128011828,subventricular zone of S1
http://purl.obolibrary.org/obo/DHBA_13347,external granular (germinal) zone of the vermis
http://purl.obolibrary.org/obo/DHBA_10350,septal nuclei
http://purl.obolibrary.org/obo/HBA_4119,"precuneus, left"
http://purl.obolibrary.org/obo/DHBA_11176,layer II of area 18
http://purl.obolibrary.org/obo/DHBA_13097,CP in polysensory temporal cortex
http://purl.obolibrary.org/obo/DHBA_146034788,anterior subcentral sulcus
http://purl.obolibrary.org/obo/DMBA_126651754,"ventricles, mesomere 2 (preisthmus or caudal midbrain)"
http://purl.obolibrary.org/obo/HBA_9416,secondary fissure
http://purl.obolibrary.org/obo/DMBA_16458,intermediate stratum of VTTh
http://purl.obolibrary.org/obo/DHBA_12661,spinal accessory (supraspinal) nucleus
http://purl.obolibrary.org/obo/MBA_31,Anterior cingulate area
http://purl.obolibrary.org/obo/MBA_557,Tuberomammillary nucleus
http://purl.obolibrary.org/obo/DMBA_17447,parvocellular part of r8LRt
http://purl.obolibrary.org/obo/DHBA_11978,SZ in lateral temporal-occipital cortex
http://purl.obolibrary.org/obo/DHBA_11341,rostral presubiculum
http://purl.obolibrary.org/obo/DMBA_17214,"r4 part of reticulotegmental nucleus, core portion"
http://purl.obolibrary.org/obo/DMBA_15925,layer 3 of AOV cortex
http://purl.obolibrary.org/obo/HBA_265505330,"stratum zonale of thalamus, left"
http://purl.obolibrary.org/obo/DHBA_12403,"fastigial nucleus, lateral part"
http://purl.obolibrary.org/obo/DHBA_11091,layer V of area 22pc
http://purl.obolibrary.org/obo/HBA_4629,"anterior hypothalamic area, right"
http://purl.obolibrary.org/obo/DHBA_10755,layer VI of area 11m
http://purl.obolibrary.org/obo/PBA_10099,external segment of globus pallidus
http://purl.obolibrary.org/obo/MBA_1117,"Pons, behavioral state related"
http://purl.obolibrary.org/obo/MBA_722,periventricular bundle of the thalamus
http://purl.obolibrary.org/obo/DMBA_17488,"r9 part of spinal trigeminal nucleus, interpolar part"
http://purl.obolibrary.org/obo/DHBA_11990,VZ in posteror frontal cortex (motor cortex)
http://purl.obolibrary.org/obo/MBA_954,"Primary auditory area, layer 6a"
http://purl.obolibrary.org/obo/DHBA_12444,principal sensory nucleus of trigeminal nerve
http://purl.obolibrary.org/obo/DMBA_15738,caudal secondary prosencephalon
http://purl.obolibrary.org/obo/DHBA_15508,SZ in dorsolateral temporal cortex
http://purl.obolibrary.org/obo/DMBA_15890,"bed nucleus of the stria terminalis, medial amygdaloid division"
http://purl.obolibrary.org/obo/DHBA_11691,CP in primary auditory cortex
http://purl.obolibrary.org/obo/DHBA_12397,"dentate nucleus, lateroventral part"
http://purl.obolibrary.org/obo/MBA_480149206,"Rostrolateral lateral visual area, layer 1"
http://purl.obolibrary.org/obo/HBA_4594,"supraoptic nucleus, left, dorsolateral part"
http://purl.obolibrary.org/obo/DHBA_13199,horizontal portion of rostral migratory stream
http://purl.obolibrary.org/obo/DHBA_12145,planum temporale
http://purl.obolibrary.org/obo/HBA_9339,"vagus nerve, right"
http://purl.obolibrary.org/obo/DHBA_11716,CP in rostral cingulate cortex
http://purl.obolibrary.org/obo/HBA_4295,"globus pallidus, external segment, left"
http://purl.obolibrary.org/obo/HBA_9268,"mammillothalamic tract, right"
http://purl.obolibrary.org/obo/DHBA_266441177,layer IV of area 44op
http://purl.obolibrary.org/obo/HBA_4207,"inferior occipital gyrus, left, superior bank of gyrus"
http://purl.obolibrary.org/obo/DHBA_10815,layer VI of area 6lv
http://purl.obolibrary.org/obo/DHBA_146034876,rostral gyrus
http://purl.obolibrary.org/obo/HBA_9504,"facial motor nucleus, left, ventrolateral part"
http://purl.obolibrary.org/obo/DMBA_17619,r11 part of nucleus ambiguous
http://purl.obolibrary.org/obo/MBA_329,"Primary somatosensory area, barrel field"
http://purl.obolibrary.org/obo/DHBA_11529,ventral subdivision of CoA
http://purl.obolibrary.org/obo/DMBA_16499,p2 portion of the substantia nigra pars compacta
http://purl.obolibrary.org/obo/DHBA_13200,SG in extrastriate cortex
http://purl.obolibrary.org/obo/DMBA_17535,r9 raphe pallidus cell population
http://purl.obolibrary.org/obo/PBA_10002,layer III of rostral cingulate cortex
http://purl.obolibrary.org/obo/DMBA_17302,r6 part of magnocellular medial vestibular nucleus
http://purl.obolibrary.org/obo/HBA_4325,"anterior olfactory nucleus, left"
http://purl.obolibrary.org/obo/DHBA_11380,layer VI of olfactory entorhinal cortex
http://purl.obolibrary.org/obo/HBA_4709,VIIIA
http://purl.obolibrary.org/obo/DHBA_267499075,layer II of area LO
http://purl.obolibrary.org/obo/DMBA_17576,r10 part of basointermediate intermediate zone
http://purl.obolibrary.org/obo/DMBA_15662,anterior hypothalamic nucleus
http://purl.obolibrary.org/obo/DMBA_16012,layer 5 of FCx
http://purl.obolibrary.org/obo/HBA_4366,cortico-medial group
http://purl.obolibrary.org/obo/HBA_265505214,Meyer's loop of optic radiation 
http://purl.obolibrary.org/obo/DMBA_16529,superficial dorsofrontal area
http://purl.obolibrary.org/obo/MBA_111,"Agranular insular area, posterior part"
http://purl.obolibrary.org/obo/DHBA_15549,central mesencephalic nucleus
http://purl.obolibrary.org/obo/MBA_604,Nucleus incertus
http://purl.obolibrary.org/obo/PBA_10072,stratum radiatum of CA3
http://purl.obolibrary.org/obo/DMBA_111220716,intermediate stratum of r4Co
http://purl.obolibrary.org/obo/HBA_9356,superior frontal sulcus
http://purl.obolibrary.org/obo/DHBA_10163,"primary motor cortex (area M1, area 4)"
http://purl.obolibrary.org/obo/DHBA_11191,layer V of area VP
http://purl.obolibrary.org/obo/MBA_152,"Piriform area, layers 1-3"
http://purl.obolibrary.org/obo/DHBA_10903,layer III of area 10l
http://purl.obolibrary.org/obo/DHBA_146034964,central gray of pons
http://purl.obolibrary.org/obo/DMBA_17707,laterodorsal commissural nucleus
http://purl.obolibrary.org/obo/MBA_417,Rostrolateral visual area
http://purl.obolibrary.org/obo/DHBA_10856,layer VI of area 9/46d
http://purl.obolibrary.org/obo/DMBA_15585,superficial stratum of the LTer
http://purl.obolibrary.org/obo/DMBA_17038,mantle zone of r2Tr
http://purl.obolibrary.org/obo/DHBA_12216,"periaqueductal gray substance, ventral portion"
http://purl.obolibrary.org/obo/HBA_4413,"lateral nucleus of the pulvinar, left"
http://purl.obolibrary.org/obo/PBA_10043,granular layer IV of V2
http://purl.obolibrary.org/obo/PBA_128011840,ventricular zone of S1
http://purl.obolibrary.org/obo/DHBA_11552,ventral division of lateral septal nucleus
http://purl.obolibrary.org/obo/HBA_265504888,intermediate nucleus of lateral lemniscus
http://purl.obolibrary.org/obo/DHBA_12529,peritrigeminal zone
http://purl.obolibrary.org/obo/HBA_9668,"solitary nucleus, right, dorsolateral subnucleus"
http://purl.obolibrary.org/obo/DHBA_13099,CP in rostral midinferior temporal cortex (area 36)
http://purl.obolibrary.org/obo/DMBA_15750,alar plate of evaginated telencephalic vesicle
http://purl.obolibrary.org/obo/DMBA_16100,layer 6a of RSC
http://purl.obolibrary.org/obo/DHBA_12257,"substantia nigra, lateral part"
http://purl.obolibrary.org/obo/HBA_4454,"lateral dorsal nucleus of the thalamus, right"
http://purl.obolibrary.org/obo/DMBA_16818,mantle zone of cerebellar vermis
http://purl.obolibrary.org/obo/DHBA_10210,head and face region of S1
http://purl.obolibrary.org/obo/DHBA_11593,SG in parietal neocortex
http://purl.obolibrary.org/obo/HBA_12910,posterior hypothalamic area
http://purl.obolibrary.org/obo/DHBA_11929,outer SZ in primary somatosensory cortex
http://purl.obolibrary.org/obo/DHBA_13024,layers V/VI of area 29
http://purl.obolibrary.org/obo/DMBA_16318,periventricular stratum of PThE
http://purl.obolibrary.org/obo/MBA_1011,Dorsal auditory area
http://purl.obolibrary.org/obo/DHBA_12879,inferior (caudal) medullary velum
