o,s,olabel,slabel,user_olabel,user_slabel
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17392,http://purl.obolibrary.org/obo/DMBA_17395
UBERON:0022230,UBERON:0004683,retrohippocampal region,parasubiculum,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_843
UBERON:0002616,UBERON:0004683,regional part of brain,parasubiculum,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_843
UBERON:0002616,UBERON:0035562,regional part of brain,intermediate pretectal nucleus,http://purl.obolibrary.org/obo/DMBA_16596,http://purl.obolibrary.org/obo/DMBA_16598
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15895,http://purl.obolibrary.org/obo/DMBA_15897
UBERON:0002037,UBERON:0002616,cerebellum,regional part of brain,http://purl.obolibrary.org/obo/MBA_512,http://purl.obolibrary.org/obo/MBA_519
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_512,http://purl.obolibrary.org/obo/MBA_519
UBERON:0002616,UBERON:0004073,regional part of brain,cerebellum interpositus nucleus,http://purl.obolibrary.org/obo/DMBA_16928,http://purl.obolibrary.org/obo/DMBA_16929
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15806,http://purl.obolibrary.org/obo/DMBA_15808
UBERON:0002616,UBERON:0002876,regional part of brain,nucleus intercalatus,http://purl.obolibrary.org/obo/MBA_154,http://purl.obolibrary.org/obo/MBA_161
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_987,http://purl.obolibrary.org/obo/MBA_549009223
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15867,http://purl.obolibrary.org/obo/DMBA_15878
UBERON:0002616,UBERON:0002162,regional part of brain,area postrema,http://purl.obolibrary.org/obo/MBA_386,http://purl.obolibrary.org/obo/MBA_207
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_370,http://purl.obolibrary.org/obo/MBA_765
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17358,http://purl.obolibrary.org/obo/DMBA_111220810
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17773
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_698,http://purl.obolibrary.org/obo/MBA_589
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16818,http://purl.obolibrary.org/obo/DMBA_16821
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_127,http://purl.obolibrary.org/obo/MBA_1104
UBERON:0002681,UBERON:0002616,anteromedial nucleus of thalamus,regional part of brain,http://purl.obolibrary.org/obo/MBA_127,http://purl.obolibrary.org/obo/MBA_1104
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16644,http://purl.obolibrary.org/obo/DMBA_16645
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_983,http://purl.obolibrary.org/obo/MBA_784
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17231,http://purl.obolibrary.org/obo/DMBA_111220752
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_856,http://purl.obolibrary.org/obo/MBA_571
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16890,http://purl.obolibrary.org/obo/DMBA_16891
UBERON:0002616,UBERON:0002977,regional part of brain,triangular septal nucleus,http://purl.obolibrary.org/obo/MBA_826,http://purl.obolibrary.org/obo/MBA_581
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16131,http://purl.obolibrary.org/obo/DMBA_16133
UBERON:0003881,UBERON:0002616,CA1 field of hippocampus,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16131,http://purl.obolibrary.org/obo/DMBA_16133
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16159,http://purl.obolibrary.org/obo/DMBA_16160
UBERON:0005569,UBERON:0002616,rhombomere 2,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17023,http://purl.obolibrary.org/obo/DMBA_17024
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17023,http://purl.obolibrary.org/obo/DMBA_17024
UBERON:0002616,UBERON:0000434,regional part of brain,anterior paraventricular nucleus of thalamus,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_30
UBERON:0002271,UBERON:0000434,periventricular zone of hypothalamus,anterior paraventricular nucleus of thalamus,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_30
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_1057,http://purl.obolibrary.org/obo/MBA_148
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_111,http://purl.obolibrary.org/obo/MBA_163
UBERON:0001946,UBERON:0002616,inferior colliculus,regional part of brain,http://purl.obolibrary.org/obo/MBA_4,http://purl.obolibrary.org/obo/MBA_828
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_4,http://purl.obolibrary.org/obo/MBA_828
UBERON:0002616,UBERON:0002245,regional part of brain,cerebellar hemisphere,http://purl.obolibrary.org/obo/DMBA_16919,http://purl.obolibrary.org/obo/DMBA_16920
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16478,http://purl.obolibrary.org/obo/DMBA_16483
UBERON:0002776,UBERON:0002614,ventral nuclear group,medial part of ventral lateral nucleus,http://purl.obolibrary.org/obo/MBA_637,http://purl.obolibrary.org/obo/MBA_685
UBERON:0002616,UBERON:0002614,regional part of brain,medial part of ventral lateral nucleus,http://purl.obolibrary.org/obo/MBA_637,http://purl.obolibrary.org/obo/MBA_685
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_126651830,http://purl.obolibrary.org/obo/DMBA_126651842
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17258,http://purl.obolibrary.org/obo/DMBA_17259
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15821,http://purl.obolibrary.org/obo/DMBA_15822
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17266,http://purl.obolibrary.org/obo/DMBA_17267
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_126651670,http://purl.obolibrary.org/obo/DMBA_126651678
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17028,http://purl.obolibrary.org/obo/DMBA_111220654
UBERON:0002616,UBERON:0034910,regional part of brain,medial pretectal nucleus,http://purl.obolibrary.org/obo/DMBA_16584,http://purl.obolibrary.org/obo/DMBA_16585
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15932,http://purl.obolibrary.org/obo/DMBA_15933
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15623,http://purl.obolibrary.org/obo/DMBA_15636
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16624,http://purl.obolibrary.org/obo/DMBA_16626
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_1018,http://purl.obolibrary.org/obo/MBA_990
UBERON:0002776,UBERON:0002616,ventral nuclear group,regional part of brain,http://purl.obolibrary.org/obo/MBA_637,http://purl.obolibrary.org/obo/MBA_629
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_637,http://purl.obolibrary.org/obo/MBA_629
UBERON:0022230,UBERON:0002616,retrohippocampal region,regional part of brain,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_484682508
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_822,http://purl.obolibrary.org/obo/MBA_484682508
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_993,http://purl.obolibrary.org/obo/MBA_656
UBERON:0016634,UBERON:0002616,premotor cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_993,http://purl.obolibrary.org/obo/MBA_656
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15917,http://purl.obolibrary.org/obo/DMBA_15918
UBERON:0002616,UBERON:0002143,regional part of brain,dorsal tegmental nucleus,http://purl.obolibrary.org/obo/DMBA_16997,http://purl.obolibrary.org/obo/DMBA_17000
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220786,http://purl.obolibrary.org/obo/DMBA_17302
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_118
UBERON:0002271,UBERON:0002616,periventricular zone of hypothalamus,regional part of brain,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_118
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_597,http://purl.obolibrary.org/obo/MBA_1034
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17797
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_867,http://purl.obolibrary.org/obo/MBA_890
UBERON:0007634,UBERON:0002616,parabrachial nucleus,regional part of brain,http://purl.obolibrary.org/obo/MBA_867,http://purl.obolibrary.org/obo/MBA_890
UBERON:0003881,UBERON:0014552,CA1 field of hippocampus,CA1 stratum oriens,http://purl.obolibrary.org/obo/MBA_382,http://purl.obolibrary.org/obo/MBA_399
UBERON:0002616,UBERON:0014552,regional part of brain,CA1 stratum oriens,http://purl.obolibrary.org/obo/MBA_382,http://purl.obolibrary.org/obo/MBA_399
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_944,http://purl.obolibrary.org/obo/MBA_10728
UBERON:0004081,UBERON:0002616,cerebellum vermis lobule VII,regional part of brain,http://purl.obolibrary.org/obo/MBA_944,http://purl.obolibrary.org/obo/MBA_10728
UBERON:0002206,UBERON:0002616,mammillary body,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15723,http://purl.obolibrary.org/obo/DMBA_15724
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15723,http://purl.obolibrary.org/obo/DMBA_15724
UBERON:0002273,UBERON:0001931,lateral zone of hypothalamus,lateral preoptic nucleus,http://purl.obolibrary.org/obo/MBA_290,http://purl.obolibrary.org/obo/MBA_226
UBERON:0002616,UBERON:0001931,regional part of brain,lateral preoptic nucleus,http://purl.obolibrary.org/obo/MBA_290,http://purl.obolibrary.org/obo/MBA_226
UBERON:0002728,UBERON:0018263,entorhinal cortex,ventral zone of medial entorhinal cortex,http://purl.obolibrary.org/obo/MBA_909,http://purl.obolibrary.org/obo/MBA_934
UBERON:0002616,UBERON:0018263,regional part of brain,ventral zone of medial entorhinal cortex,http://purl.obolibrary.org/obo/MBA_909,http://purl.obolibrary.org/obo/MBA_934
UBERON:0002776,UBERON:0002616,ventral nuclear group,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16423,http://purl.obolibrary.org/obo/DMBA_16432
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16423,http://purl.obolibrary.org/obo/DMBA_16432
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16387,http://purl.obolibrary.org/obo/DMBA_16389
UBERON:0002892,UBERON:0002616,medial amygdaloid nucleus,regional part of brain,http://purl.obolibrary.org/obo/MBA_403,http://purl.obolibrary.org/obo/MBA_435
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_403,http://purl.obolibrary.org/obo/MBA_435
UBERON:0001869,UBERON:0002616,cerebral hemisphere,regional part of brain,http://purl.obolibrary.org/obo/MBA_403,http://purl.obolibrary.org/obo/MBA_435
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16021,http://purl.obolibrary.org/obo/DMBA_16024
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16781,http://purl.obolibrary.org/obo/DMBA_16782
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_10,http://purl.obolibrary.org/obo/MBA_494
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16007,http://purl.obolibrary.org/obo/DMBA_16009
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17574,http://purl.obolibrary.org/obo/DMBA_17576
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_141,http://purl.obolibrary.org/obo/MBA_1109
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15789,http://purl.obolibrary.org/obo/DMBA_15791
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16261,http://purl.obolibrary.org/obo/DMBA_16270
UBERON:0013531,UBERON:0002616,retrosplenial region,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16093,http://purl.obolibrary.org/obo/DMBA_16094
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16093,http://purl.obolibrary.org/obo/DMBA_16094
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17159,http://purl.obolibrary.org/obo/DMBA_17161
UBERON:0002616,UBERON:0003993,regional part of brain,interventricular foramen of CNS,http://purl.obolibrary.org/obo/MBA_73,http://purl.obolibrary.org/obo/MBA_124
UBERON:0005281,UBERON:0003993,ventricular system of central nervous system,interventricular foramen of CNS,http://purl.obolibrary.org/obo/MBA_73,http://purl.obolibrary.org/obo/MBA_124
UBERON:0005582,UBERON:0002616,rhombomere 6 floor plate,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17351,http://purl.obolibrary.org/obo/DMBA_112892373
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17351,http://purl.obolibrary.org/obo/DMBA_112892373
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_361,http://purl.obolibrary.org/obo/MBA_670
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17395,http://purl.obolibrary.org/obo/DMBA_17396
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15784,http://purl.obolibrary.org/obo/DMBA_15809
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16515,http://purl.obolibrary.org/obo/DMBA_16517
UBERON:0002435,UBERON:0007628,striatum,lateral septal complex,http://purl.obolibrary.org/obo/MBA_477,http://purl.obolibrary.org/obo/MBA_275
UBERON:0002616,UBERON:0007628,regional part of brain,lateral septal complex,http://purl.obolibrary.org/obo/MBA_477,http://purl.obolibrary.org/obo/MBA_275
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15759,http://purl.obolibrary.org/obo/DMBA_15761
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16649,http://purl.obolibrary.org/obo/DMBA_16751
UBERON:0001891,UBERON:0002616,midbrain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16649,http://purl.obolibrary.org/obo/DMBA_16751
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16584,http://purl.obolibrary.org/obo/DMBA_16587
UBERON:0001885,UBERON:0002616,dentate gyrus of hippocampal formation,regional part of brain,http://purl.obolibrary.org/obo/MBA_726,http://purl.obolibrary.org/obo/MBA_766
